/home/khanh/Projects/KhoaLuan/data/target/train
sentence_000555.wav	110208
sentence_000373.wav	164352
sentence_001242.wav	140544
sentence_000017.wav	91776
sentence_000888.wav	49920
sentence_001346.wav	35712
sentence_000566.wav	76800
sentence_000412.wav	203136
sentence_000378.wav	74112
sentence_000928.wav	48000
sentence_000499.wav	119808
sentence_000974.wav	114816
sentence_001453.wav	71040
sentence_001462.wav	84864
sentence_001093.wav	89088
sentence_000859.wav	123264
sentence_000139.wav	73344
sentence_001243.wav	92544
sentence_001131.wav	100608
sentence_000123.wav	123264
sentence_001467.wav	59520
sentence_001129.wav	36864
sentence_000836.wav	87168
sentence_000290.wav	31488
sentence_000343.wav	63744
sentence_001503.wav	144384
sentence_001449.wav	185472
sentence_000575.wav	61056
sentence_001531.wav	33792
sentence_000652.wav	139392
sentence_000227.wav	88320
sentence_001100.wav	76416
sentence_000622.wav	91008
sentence_001539.wav	150912
sentence_000086.wav	90240
sentence_001116.wav	114816
sentence_001340.wav	71808
sentence_000707.wav	33408
sentence_001239.wav	37632
sentence_001387.wav	265728
sentence_001164.wav	88704
sentence_000013.wav	190848
sentence_000489.wav	222720
sentence_000287.wav	88704
sentence_000066.wav	66816
sentence_000258.wav	98304
sentence_001133.wav	91776
sentence_000980.wav	129024
sentence_000083.wav	74496
sentence_000669.wav	49920
sentence_001264.wav	50304
sentence_000970.wav	36480
sentence_001313.wav	43392
sentence_000679.wav	242688
sentence_001113.wav	271488
sentence_001464.wav	83712
sentence_001207.wav	53376
sentence_000332.wav	56064
sentence_001490.wav	117888
sentence_000295.wav	83328
sentence_000825.wav	85632
sentence_000093.wav	92928
sentence_000497.wav	51456
sentence_001213.wav	70272
sentence_000443.wav	40320
sentence_001356.wav	120192
sentence_000899.wav	65664
sentence_000800.wav	81024
sentence_001437.wav	129024
sentence_001257.wav	172032
sentence_000214.wav	95232
sentence_001279.wav	51456
sentence_000150.wav	203520
sentence_000529.wav	51072
sentence_000109.wav	124416
sentence_001167.wav	48768
sentence_000029.wav	92160
sentence_001043.wav	119040
sentence_000893.wav	81408
sentence_001271.wav	80256
sentence_001236.wav	59136
sentence_000668.wav	45312
sentence_000263.wav	61824
sentence_000783.wav	38400
sentence_000687.wav	167040
sentence_000210.wav	43392
sentence_000862.wav	89088
sentence_000674.wav	27264
sentence_000135.wav	116352
sentence_001430.wav	52224
sentence_001471.wav	57984
sentence_001076.wav	41088
sentence_001033.wav	140160
sentence_001195.wav	74112
sentence_000654.wav	84864
sentence_000702.wav	77568
sentence_001477.wav	192384
sentence_000047.wav	142848
sentence_000613.wav	107136
sentence_001182.wav	100608
sentence_000949.wav	175488
sentence_000416.wav	102528
sentence_000554.wav	139392
sentence_001298.wav	182784
sentence_000503.wav	165888
sentence_000641.wav	150528
sentence_001494.wav	127872
sentence_000779.wav	74112
sentence_000060.wav	90624
sentence_000719.wav	158592
sentence_000623.wav	86016
sentence_001510.wav	46464
sentence_000727.wav	134016
sentence_000643.wav	180480
sentence_000675.wav	138624
sentence_000587.wav	62976
sentence_001318.wav	98688
sentence_000159.wav	245376
sentence_000987.wav	115584
sentence_000765.wav	47616
sentence_000329.wav	55296
sentence_001186.wav	97536
sentence_000666.wav	92928
sentence_001447.wav	57984
sentence_000512.wav	82176
sentence_000216.wav	125568
sentence_000636.wav	109056
sentence_000701.wav	91776
sentence_000136.wav	109056
sentence_000718.wav	77184
sentence_000658.wav	84864
sentence_000918.wav	130176
sentence_001143.wav	71808
sentence_001270.wav	76800
sentence_000724.wav	47232
sentence_000233.wav	48768
sentence_001492.wav	168576
sentence_001316.wav	200832
sentence_001481.wav	167808
sentence_001443.wav	137856
sentence_000629.wav	92160
sentence_000477.wav	157824
sentence_001066.wav	65280
sentence_000865.wav	51456
sentence_001046.wav	52224
sentence_000406.wav	144768
sentence_000688.wav	77184
sentence_001476.wav	342912
sentence_000372.wav	135936
sentence_000683.wav	42624
sentence_000427.wav	30336
sentence_000108.wav	71424
sentence_000635.wav	71040
sentence_001309.wav	136320
sentence_000904.wav	52992
sentence_000742.wav	56064
sentence_000656.wav	162816
sentence_000956.wav	86400
sentence_000544.wav	189312
sentence_000098.wav	93312
sentence_000747.wav	81792
sentence_000881.wav	73344
sentence_000211.wav	74880
sentence_000594.wav	52992
sentence_000601.wav	80256
sentence_001290.wav	42240
sentence_000273.wav	91008
sentence_001208.wav	184320
sentence_000802.wav	54528
sentence_000486.wav	63744
sentence_001249.wav	79488
sentence_000737.wav	65664
sentence_000144.wav	89856
sentence_001247.wav	64512
sentence_000789.wav	39552
sentence_001225.wav	50688
sentence_000651.wav	126336
sentence_000422.wav	92928
sentence_001394.wav	170880
sentence_000058.wav	123264
sentence_000691.wav	43008
sentence_001201.wav	76416
sentence_001240.wav	138240
sentence_001219.wav	73728
sentence_000522.wav	84864
sentence_000402.wav	61824
sentence_000609.wav	59520
sentence_001215.wav	145920
sentence_000804.wav	90240
sentence_001008.wav	79872
sentence_000432.wav	80256
sentence_000927.wav	70656
sentence_001508.wav	40704
sentence_001337.wav	51840
sentence_000818.wav	69504
sentence_001537.wav	38784
sentence_000842.wav	157440
sentence_000095.wav	94080
sentence_001291.wav	125952
sentence_001441.wav	101760
sentence_000366.wav	61824
sentence_001339.wav	80256
sentence_001400.wav	150528
sentence_001101.wav	37632
sentence_000750.wav	67584
sentence_000856.wav	61440
sentence_000787.wav	66048
sentence_000647.wav	97920
sentence_000264.wav	115968
sentence_000726.wav	102144
sentence_000951.wav	157824
sentence_001065.wav	67200
sentence_001259.wav	72192
sentence_000676.wav	70656
sentence_000593.wav	70656
sentence_001035.wav	131328
sentence_000570.wav	91776
sentence_000054.wav	235776
sentence_001461.wav	41856
sentence_000954.wav	268800
sentence_001233.wav	91008
sentence_000009.wav	144384
sentence_000205.wav	134400
sentence_000708.wav	62976
sentence_000186.wav	69504
sentence_001306.wav	84096
sentence_000356.wav	35328
sentence_001344.wav	55680
sentence_000394.wav	74112
sentence_000577.wav	120576
sentence_001457.wav	100224
sentence_000437.wav	156288
sentence_001526.wav	148992
sentence_000667.wav	156672
sentence_000022.wav	129408
sentence_000057.wav	59904
sentence_001144.wav	65664
sentence_000771.wav	72576
sentence_000010.wav	75264
sentence_001134.wav	73344
sentence_000445.wav	34560
sentence_000081.wav	124416
sentence_000565.wav	137472
